,Education,Income,Kidhome,Teenhome,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_For,Age,Spent,Living_With,Children,Family_Size,Is_Parent
198,0,46097,0,1,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,3.93e+16,67,241,1,1,3,1
199,0,77972,0,0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,8899200000000000.0,69,1101,1,0,2,0
200,1,44377,1,1,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,5.46e+16,55,264,1,2,4,1
201,1,46014,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,4.53e+16,49,541,1,2,4,1
202,0,70951,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,3.64e+16,38,1198,1,0,2,0
203,0,41443,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,7689600000000000.0,46,482,1,1,3,1
204,2,52195,2,1,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,4147200000000000.0,45,17,0,3,4,1
205,1,83790,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,1.95e+16,75,1615,1,0,2,0
206,1,44551,0,1,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,2.61e+16,69,285,0,1,2,1
207,0,69508,1,0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,5.11e+16,43,1135,1,1,3,1
208,2,45204,1,0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,6825600000000000.0,35,114,1,1,3,1
209,0,72460,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,1.96e+16,54,1047,1,0,2,0
210,1,77622,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,6566400000000000.0,53,714,1,2,4,1
211,1,30732,1,0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,4.67e+16,43,185,1,1,3,1
212,0,63887,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,5.69e+16,61,1245,0,1,2,1
213,0,42011,1,0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,3.97e+16,45,189,1,1,3,1
214,0,51369,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,5.29e+16,47,576,1,1,3,1
215,0,51537,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,4.9e+16,71,1103,0,1,2,1
216,1,79930,0,0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,5.96e+16,51,1753,1,0,2,0
217,1,34320,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,1.15e+16,37,17,1,1,3,1
218,0,37070,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,4.03e+16,57,433,0,2,3,1
219,2,81975,0,1,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,4.67e+16,61,1588,0,1,2,1
220,0,38590,1,0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,3.54e+16,52,22,1,1,3,1
221,0,15033,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,6393600000000000.0,72,19,0,0,1,0
222,1,62745,0,1,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,4e+16,58,1117,1,1,3,1
223,2,22212,1,0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,1.75e+16,48,69,1,1,3,1
224,1,23661,1,0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,1.79e+16,41,23,1,1,3,1
225,1,79761,0,1,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,2.32e+16,65,605,0,1,2,1
226,0,7500,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,1.6e+16,50,57,0,1,2,1
227,0,73455,0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,2.11e+16,55,2088,0,0,1,0
228,0,64961,0,1,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,4.78e+16,65,1009,1,1,3,1
229,0,22804,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,2.88e+16,52,26,0,1,2,1
230,0,73687,0,0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,1.84e+16,33,1627,1,0,2,0
231,0,61074,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,5.88e+16,65,1102,1,1,3,1
232,1,31686,1,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,2073600000000000.0,59,17,1,2,4,1
233,0,80134,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,3.5e+16,51,1690,1,1,3,1
234,0,75027,0,1,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,4.63e+16,70,1390,1,1,3,1
235,1,67546,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,5.76e+16,35,2126,1,0,2,0
236,1,65176,0,1,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,5.25e+16,54,1531,1,1,3,1
237,1,31160,1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,2.47e+16,48,64,0,1,2,1
238,0,29938,1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,2.12e+16,38,26,0,1,2,1
239,0,102692,0,0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,3.89e+16,49,1112,0,0,1,0
240,2,26490,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,5.57e+16,65,210,1,0,2,0
241,0,75702,1,1,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,5.78e+16,56,1148,1,2,4,1
242,1,30899,1,0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,5.39e+16,49,33,0,1,2,1
243,1,63342,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,5.37e+16,62,1101,1,1,3,1
244,0,45989,0,1,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,5.31e+16,59,322,0,1,2,1
245,0,18701,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,3.37e+16,59,44,0,2,3,1
246,1,40737,2,1,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,1.75e+16,66,17,0,3,4,1
247,0,15287,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,5.42e+16,44,31,0,1,2,1
248,1,69674,0,2,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,3.48e+16,55,845,0,2,3,1
249,1,44159,1,0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,1036800000000000.0,53,275,1,1,3,1
250,1,37717,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,5.04e+16,45,25,1,1,3,1
251,1,43776,1,1,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,4.42e+16,71,275,1,2,4,1
252,1,38179,1,1,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,4.08e+16,57,90,1,2,4,1
253,0,80124,0,0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,259200000000000.0,60,1495,1,0,2,0
254,1,38097,1,1,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,5.37e+16,53,184,1,2,4,1
255,0,72940,0,0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,3.24e+16,53,981,1,0,2,0
256,0,22070,1,0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,2.32e+16,53,67,1,1,3,1
257,0,69267,0,0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,5.57e+16,70,1635,0,0,1,0
258,1,31788,1,0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,8726400000000000.0,40,60,0,1,2,1
259,1,61905,0,1,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,1.25e+16,48,231,1,1,3,1
260,0,29315,1,1,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,7257600000000000.0,63,48,1,2,4,1
261,0,33378,1,1,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,4.39e+16,60,99,0,2,3,1
262,1,66313,0,1,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,2.47e+16,60,770,1,1,3,1
263,0,60714,0,0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,4.56e+16,67,957,0,0,1,0
264,1,77882,0,0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,5184000000000000.0,42,818,1,0,2,0
265,1,69867,0,0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,3.91e+16,37,925,0,0,1,0
266,1,63841,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,3.75e+16,55,908,0,1,2,1
267,2,24480,1,0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,4.35e+16,42,102,1,1,3,1
268,0,51369,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,5.29e+16,47,576,1,1,3,1
269,0,37760,0,0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,5.76e+16,77,317,1,0,2,0
270,1,65640,0,1,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,1.04e+16,49,461,1,1,3,1
271,1,44319,1,1,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,6307200000000000.0,48,37,1,2,4,1
272,0,30631,1,0,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,3.04e+16,49,70,1,1,3,1
273,0,75278,0,0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,4.46e+16,71,930,1,0,2,0
274,1,50898,1,1,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,4.64e+16,67,859,1,2,4,1
275,0,79946,0,0,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,4147200000000000.0,57,1478,0,0,1,0
276,1,35416,0,0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,3.29e+16,74,390,0,0,1,0
277,2,32414,0,0,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,3.11e+16,39,52,1,0,2,0
278,0,38361,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,1.59e+16,54,137,1,1,3,1
279,0,82497,0,0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,5.24e+16,43,1919,1,0,2,0
280,0,16626,2,0,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,1.43e+16,52,68,1,2,4,1
281,0,29672,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,4.1e+16,58,25,1,2,4,1
282,1,55951,0,1,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,5.83e+16,71,1374,1,1,3,1
283,2,35388,1,0,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,4.14e+16,35,32,0,1,2,1
284,1,42386,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,4.6e+16,37,100,1,1,3,1
285,0,68627,0,0,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,4.61e+16,41,825,0,0,1,0
286,1,57912,0,1,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,8985600000000000.0,58,916,0,1,2,1
287,0,35246,1,1,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,6393600000000000.0,65,62,0,2,3,1
288,2,58821,0,1,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,2.25e+16,67,728,1,1,3,1
289,1,46377,1,0,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,1.04e+16,45,90,1,1,3,1
290,0,39747,1,0,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,6652800000000000.0,35,273,0,1,2,1
291,0,23976,1,0,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,1.59e+16,39,66,1,1,3,1
292,1,80950,0,0,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,3.96e+16,62,1213,1,0,2,0
293,0,27038,0,0,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,5.61e+16,57,107,0,0,1,0
294,0,77457,0,0,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,1e+16,76,1157,0,0,1,0
295,1,64100,0,1,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,2.52e+16,59,546,1,1,3,1
296,1,42670,0,0,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,3.7e+16,31,241,1,0,2,0
297,0,12571,1,0,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,1.4e+16,47,53,0,1,2,1
298,0,22574,2,1,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,2.11e+16,56,37,1,3,5,1
299,1,70893,0,0,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,4.39e+16,47,1508,0,0,1,0
300,0,54198,1,1,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,1.68e+16,57,235,1,2,4,1
301,1,28839,1,1,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,9504000000000000.0,67,32,1,2,4,1
302,0,40321,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,2.89e+16,51,102,1,2,4,1
303,0,66503,1,0,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,5.91e+16,38,401,0,1,2,1
304,0,30833,1,1,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,3.01e+16,72,28,1,2,4,1
305,0,64795,0,1,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,4.56e+16,52,680,1,1,3,1
306,0,34421,1,0,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,3.14e+16,49,30,1,1,3,1
307,1,47025,1,1,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,1.21e+16,58,20,0,2,3,1
308,1,64325,0,1,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,4.38e+16,62,1307,0,1,2,1
309,0,40464,0,1,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,4.61e+16,70,630,0,1,2,1
310,0,62187,0,0,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,3.1e+16,66,1283,1,0,2,0
311,1,14849,1,0,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,3.13e+16,47,65,0,1,2,1
312,0,27255,1,0,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,2.02e+16,39,37,1,1,3,1
313,1,54432,2,1,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,3.59e+16,73,38,1,3,5,1
314,1,29999,1,0,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,4.33e+16,37,160,0,1,2,1
315,0,24072,1,0,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,3.79e+16,40,23,0,1,2,1
316,1,33996,0,0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,2.51e+16,34,71,0,0,1,0
317,1,66334,0,1,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,1,3.91e+16,67,1161,1,1,3,1
318,1,35178,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,4.62e+16,52,59,1,1,3,1
319,0,22010,1,0,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,3.14e+16,40,33,1,1,3,1
320,0,62204,0,2,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,5.66e+16,63,946,0,2,3,1
321,0,75693,0,0,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,1,4.92e+16,55,1442,0,0,1,0
322,0,30675,1,0,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,5.13e+16,51,62,1,1,3,1
323,0,83003,0,0,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,1,4.17e+16,58,1674,1,0,2,0
324,0,68655,0,0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,5.94e+16,35,1538,0,0,1,0
325,0,41411,0,0,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,1.76e+16,37,139,0,0,1,0
326,1,55212,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,5.04e+16,54,1182,1,1,3,1
327,1,59292,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,3.29e+16,73,507,1,1,3,1
328,2,27190,1,0,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,1,2.75e+16,50,18,1,1,3,1
329,0,82623,0,0,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,2e+16,71,940,0,0,1,0
330,0,44300,1,1,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,3.21e+16,58,42,1,2,4,1
331,0,84835,0,0,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,1,1123200000000000.0,53,1190,0,0,1,0
332,0,30372,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,4.76e+16,52,44,0,2,3,1
333,1,33181,1,0,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,1.53e+16,47,16,1,1,3,1
334,0,71113,0,1,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,0,1.68e+16,66,835,1,1,3,1
335,0,71952,1,0,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,4.62e+16,37,1443,1,1,3,1
336,1,69759,0,0,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,1,2.11e+16,57,1029,0,0,1,0
337,0,72099,0,0,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,0,5.27e+16,49,1188,1,0,2,0
338,1,60000,0,1,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,4.79e+16,47,1277,0,1,2,1
339,0,38643,1,1,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,0,1.83e+16,45,49,0,2,3,1
340,0,50737,0,1,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,0,3.58e+16,68,99,1,1,3,1
341,1,68462,0,0,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,0,4.87e+16,54,1670,1,0,2,0
342,1,65073,0,0,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,0,2.7e+16,80,900,1,0,2,0
343,1,46681,0,2,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,2.28e+16,75,425,1,2,4,1
344,0,78618,0,0,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,0,5.52e+16,66,2153,1,0,2,0
345,1,62187,0,1,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,8553600000000000.0,54,636,0,1,2,1
346,0,28442,2,0,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,0,1.08e+16,45,57,1,2,4,1
347,1,37717,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,5.04e+16,45,25,1,1,3,1
348,0,51479,1,1,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,0,4.73e+16,56,494,1,2,4,1
349,0,54803,0,1,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,0,5.85e+16,54,693,0,1,2,1
350,0,79530,0,0,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,3.53e+16,63,1348,1,0,2,0
351,0,31615,1,0,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,4.06e+16,47,51,0,1,2,1
352,0,72025,0,0,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,0,5.09e+16,61,1932,1,0,2,0
353,1,52614,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,4.97e+16,48,990,0,1,2,1
354,2,35684,1,0,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,0,5875200000000000.0,39,30,1,1,3,1
355,0,48178,1,1,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,0,5.26e+16,48,254,1,2,4,1
356,1,29548,1,0,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,0,2.63e+16,53,29,0,1,2,1
357,0,63810,0,1,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,5.14e+16,57,1371,0,1,2,1
358,1,38578,1,1,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,1,3.21e+16,51,73,0,2,3,1
359,1,46098,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,5.88e+16,48,120,0,2,3,1
360,0,22585,0,0,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,0,1,4.04e+16,53,81,0,0,1,0
361,0,30279,1,0,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,4.72e+16,34,37,0,1,2,1
362,1,66426,0,1,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,0,2.33e+16,62,1377,1,1,3,1
363,0,30822,1,0,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,0,3.28e+16,54,51,0,1,2,1
364,1,33581,2,0,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,4.64e+16,54,17,1,2,4,1
365,0,19986,1,0,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,1.96e+16,38,22,1,1,3,1
366,0,27421,0,0,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,0,4.87e+16,69,324,0,0,1,0
367,2,35688,2,1,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,5.84e+16,50,211,1,3,5,1
368,1,36143,1,0,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,0,7862400000000000.0,42,19,0,1,2,1
369,0,10245,1,0,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,0,3.54e+16,52,41,0,1,2,1
370,1,43795,0,1,11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,0,1,2.21e+16,55,492,1,1,3,1
371,0,63381,0,1,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,5.46e+16,63,1005,1,1,3,1
372,0,38823,0,1,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,0,5.77e+16,74,114,1,1,3,1
373,1,83664,1,1,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,0,3.6e+16,55,1173,0,2,3,1
374,0,90300,0,0,7,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,0,0,1.53e+16,44,1738,1,0,2,0
375,1,62499,1,0,0,140,4,61,0,13,4,2,3,1,6,4,0,0,0,0,0,0,0,1.75e+16,44,222,1,1,3,1
376,0,74293,0,0,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,4838400000000000.0,30,1127,0,0,1,0
377,1,51012,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,3.78e+16,77,209,1,0,2,0
378,1,70777,0,1,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,0,1.07e+16,55,787,1,1,3,1
379,1,68682,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,2.3e+16,32,1598,1,0,2,0
380,0,43824,1,1,18,96,1,42,12,3,32,4,3,1,4,8,0,0,0,0,0,0,0,5.63e+16,52,186,1,2,4,1
381,0,15345,1,0,51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,0,1,5.76e+16,39,47,1,1,3,1
382,0,23442,1,0,71,2,0,6,8,6,5,1,1,0,3,7,0,0,0,0,0,0,0,4.77e+16,36,27,0,1,2,1
383,2,14515,1,0,71,6,4,9,6,36,35,4,2,2,3,7,0,0,0,0,0,0,1,5.16e+16,43,96,1,1,3,1
384,2,31395,1,1,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,0,4e+16,67,64,0,2,3,1
385,0,75276,0,0,2,610,105,125,137,42,21,1,9,4,9,5,0,0,0,0,0,0,0,5.53e+16,58,1040,1,0,2,0
386,0,42373,1,1,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,0,2.75e+16,49,163,0,2,3,1
387,0,30507,0,0,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,0,4.1e+16,63,343,1,0,2,0
388,1,55521,1,2,11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,0,1,2.16e+16,68,446,0,3,4,1
389,0,48006,1,1,55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,0,1728000000000000.0,58,41,1,2,4,1
390,1,27213,1,0,19,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,0,1,5.77e+16,51,70,0,1,2,1
391,1,65808,1,1,1,155,7,80,13,7,10,3,5,1,5,6,0,0,0,0,0,0,0,2592000000000000.0,52,272,0,2,3,1
392,1,30351,1,0,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,0,3.35e+16,49,46,1,1,3,1
393,0,50437,0,2,28,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0,0,5.36e+16,60,490,1,2,4,1
394,2,23616,1,0,76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,0,1,5.09e+16,41,79,0,1,2,1
395,0,53858,0,1,50,407,53,221,58,150,26,4,4,3,6,4,0,0,0,0,0,0,0,5.16e+16,47,915,1,1,3,1
396,1,66465,0,1,1,1200,0,204,38,29,14,3,11,9,12,6,0,0,0,1,0,0,0,3.94e+16,68,1485,1,1,3,1
397,0,46923,1,0,90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0,0,5.84e+16,36,369,0,1,2,1
398,0,75072,0,1,83,583,34,309,0,22,125,2,5,4,8,3,0,0,0,0,0,0,0,4.51e+16,61,1073,1,1,3,1
